O,Y,6.2%,6.4%,6.6%,6.8%,7.0%,7.2%,7.4%,7.6%,7.8%,8.0%,8.2%,8.4%,8.6%,8.8%,9.0%,9.2%,9.4%,9.6%,9.8%,10.0%
0,0,.00801,.00697,.00608,.00531,.00464,.00407,.00357,.00314,.00277,.00244,.00216,.00192,.00171,.00152,.00136,.00122,.00109,.00098,.00089,.00081
1,0,.00804,.00699,.00608,.00529,.00461,.00403,.00352,.00308,.00270,.00237,.00209,.00184,.00162,.00143,.00127,.00112,.00100,.00089,.00079,.00071
1,1,.00814,.00707,.00615,.00535,.00466,.00406,.00355,.00310,.00271,.00238,.00208,.00183,.00161,.00142,.00125,.00110,.00098,.00086,.00077,.00068
2,0,.00827,.00719,.00626,.00545,.00476,.00416,.00364,.00319,.00280,.00246,.00216,.00190,.00168,.00148,.00131,.00116,.00103,.00092,.00082,.00073
2,1,.00838,.00728,.00633,.00552,.00481,.00420,.00367,.00321,.00281,.00246,.00216,.00190,.00167,.00147,.00130,.00115,.00101,.00090,.00080,.00071
2,2,.00863,.00750,.00653,.00569,.00497,.00434,.00379,.00332,.00291,.00255,.00224,.00197,.00174,.00153,.00135,.00119,.00106,.00094,.00083,.00074
3,0,.00850,.00740,.00645,.00562,.00491,.00429,.00376,.00330,.00289,.00254,.00224,.00197,.00174,.00154,.00136,.00121,.00108,.00096,.00085,.00076
3,1,.00862,.00750,.00653,.00569,.00496,.00434,.00379,.00332,.00291,.00255,.00224,.00197,.00174,.00153,.00135,.00119,.00106,.00094,.00083,.00074
3,2,.00888,.00773,.00674,.00588,.00513,.00448,.00392,.00344,.00301,.00265,.00233,.00205,.00180,.00159,.00141,.00124,.00110,.00098,.00087,.00077
3,3,.00915,.00797,.00695,.00607,.00530,.00464,.00406,.00356,.00313,.00275,.00242,.00213,.00188,.00166,.00146,.00130,.00115,.00102,.00091,.00081
4,0,.00874,.00761,.00664,.00580,.00507,.00443,.00389,.00341,.00300,.00264,.00232,.00205,.00181,.00160,.00142,.00126,.00112,.00100,.00089,.00080
4,1,.00886,.00772,.00672,.00587,.00512,.00448,.00392,.00343,.00301,.00264,.00232,.00205,.00180,.00159,.00141,.00124,.00110,.00098,.00087,.00077
4,2,.00914,.00796,.00694,.00606,.00530,.00463,.00406,.00356,.00312,.00274,.00241,.00213,.00188,.00166,.00146,.00130,.00115,.00102,.00091,.00081
4,3,.00942,.00821,.00717,.00626,.00548,.00480,.00420,.00369,.00324,.00285,.00251,.00221,.00195,.00172,.00153,.00135,.00120,.00106,.00095,.00084
4,4,.00970,.00847,.00740,.00647,.00566,.00496,.00435,.00382,.00336,.00296,.00261,.00230,.00203,.00180,.00159,.00141,.00125,.00111,.00099,.00088
