O,Y,6.2%,6.4%,6.6%,6.8%,7.0%,7.2%,7.4%,7.6%,7.8%,8.0%,8.2%,8.4%,8.6%,8.8%,9.0%,9.2%,9.4%,9.6%,9.8%,10.0%
0,0,.00604,.00518,.00444,.00382,.00329,.00284,.00246,.00213,.00185,.00161,.00141,.00124,.00109,.00096,.00085,.00076,.00068,.00061,.00055,.00050
1,0,.00604,.00516,.00441,.00378,.00324,.00278,.00239,.00205,.00177,.00153,.00132,.00114,.00099,.00086,.00075,.00066,.00057,.00050,.00044,.00039
1,1,.00610,.00521,.00445,.00381,.00326,.00279,.00239,.00205,.00176,.00151,.00130,.00112,.00097,.00084,.00073,.00063,.00055,.00048,.00041,.00036
2,0,.00622,.00532,.00455,.00390,.00334,.00287,.00247,.00213,.00183,.00158,.00137,.00119,.00103,.00089,.00078,.00068,.00060,.00052,.00046,.00041
2,1,.00629,.00538,.00460,.00393,.00337,.00289,.00248,.00213,.00183,.00157,.00135,.00117,.00101,.00087,.00076,.00066,.00057,.00050,.00043,.00038
2,2,.00649,.00555,.00475,.00407,.00349,.00299,.00257,.00221,.00190,.00163,.00141,.00122,.00105,.00091,.00079,.00068,.00059,.00052,.00045,.00039
3,0,.00640,.00548,.00470,.00403,.00346,.00297,.00256,.00220,.00190,.00164,.00142,.00123,.00107,.00093,.00081,.00071,.00062,.00054,.00048,.00042
3,1,.00648,.00554,.00475,.00406,.00348,.00299,.00257,.00220,.00190,.00163,.00141,.00122,.00105,.00091,.00079,.00068,.00060,.00052,.00045,.00040
3,2,.00669,.00573,.00491,.00421,.00361,.00310,.00266,.00229,.00197,.00170,.00147,.00127,.00110,.00095,.00082,.00071,.00062,.00054,.00047,.00041
3,3,.00690,.00592,.00507,.00435,.00374,.00321,.00276,.00238,.00205,.00177,.00153,.00132,.00114,.00099,.00086,.00075,.00065,.00057,.00049,.00043
4,0,.00659,.00565,.00485,.00416,.00358,.00308,.00265,.00229,.00197,.00171,.00148,.00128,.00111,.00097,.00085,.00074,.00065,.00057,.00050,.00044
4,1,.00668,.00572,.00490,.00420,.00360,.00309,.00266,.00229,.00197,.00170,.00147,.00127,.00110,.00095,.00082,.00072,.00062,.00054,.00047,.00041
4,2,.00690,.00591,.00507,.00435,.00373,.00321,.00276,.00238,.00205,.00177,.00153,.00132,.00114,.00099,.00086,.00075,.00065,.00057,.00049,.00043
4,3,.00712,.00611,.00524,.00450,.00387,.00333,.00287,.00247,.00213,.00184,.00159,.00138,.00119,.00103,.00090,.00078,.00068,.00059,.00052,.00045
4,4,.00735,.00631,.00542,.00466,.00401,.00345,.00298,.00257,.00222,.00191,.00166,.00143,.00124,.00108,.00094,.00082,.00071,.00062,.00054,.00048
5,0,.00679,.00582,.00500,.00430,.00370,.00318,.00275,.00237,.00205,.00177,.00154,.00134,.00116,.00101,.00088,.00077,.00068,.00060,.00053,.00046
5,1,.00688,.00589,.00505,.00434,.00372,.00320,.00275,.00237,.00204,.00176,.00152,.00132,.00114,.00099,.00086,.00075,.00065,.00057,.00050,.00043
5,2,.00710,.00609,.00523,.00449,.00386,.00332,.00286,.00246,.00213,.00184,.00159,.00137,.00119,.00103,.00090,.00078,.00068,.00059,.00052,.00045
5,3,.00734,.00630,.00541,.00465,.00400,.00345,.00297,.00256,.00221,.00191,.00166,.00143,.00124,.00108,.00094,.00082,.00071,.00062,.00054,.00048
5,4,.00758,.00652,.00560,.00482,.00415,.00358,.00309,.00267,.00230,.00199,.00173,.00150,.00130,.00113,.00098,.00086,.00075,.00065,.00057,.00050
5,5,.00783,.00673,.00580,.00499,.00430,.00371,.00321,.00277,.00240,.00208,.00180,.00156,.00136,.00118,.00103,.00090,.00078,.00068,.00060,.00053
6,0,.00699,.00600,.00516,.00444,.00382,.00329,.00284,.00246,.00213,.00184,.00160,.00139,.00121,.00106,.00092,.00081,.00071,.00063,.00055,.00049
6,1,.00707,.00607,.00521,.00447,.00385,.00331,.00285,.00246,.00212,.00183,.00158,.00137,.00119,.00103,.00090,.00078,.00068,.00059,.00052,.00046
6,2,.00731,.00628,.00540,.00464,.00399,.00344,.00296,.00256,.00221,.00191,.00165,.00143,.00124,.00108,.00094,.00082,.00071,.00062,.00054,.00048
6,3,.00756,.00650,.00559,.00481,.00414,.00357,.00308,.00266,.00230,.00199,.00172,.00149,.00130,.00113,.00098,.00085,.00075,.00065,.00057,.00050
6,4,.00782,.00672,.00579,.00499,.00430,.00371,.00320,.00277,.00239,.00207,.00180,.00156,.00136,.00118,.00103,.00090,.00078,.00068,.00060,.00053
6,5,.00807,.00695,.00599,.00517,.00446,.00385,.00333,.00288,.00249,.00216,.00187,.00163,.00142,.00123,.00107,.00094,.00082,.00072,.00063,.00055
